,summary,Wetterereignisse,Landwirtschaft,Energie,Stadt,word
zugleich,2.0163633941899404,-0.11219554774596362,0.09524002054462562,0.025577357679958352,-0.06969857894025766,zugleich
beförder zugleich,2.0163633941899404,-0.11219554774596362,0.09524002054462562,0.025577357679958352,-0.06969857894025766,beförder zugleich
neuen,8.252958421362822,0.4480215540309529,-1.3140361230307567,-0.1050209553521913,0.10095713653726054,neuen
zugleich neu,2.3464781109647763,-0.26381548655872317,-0.05637991826813396,0.06802508333549176,-0.22131851775301714,zugleich neu
Gasboom,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,Gasboom
neu gasboom,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,neu gasboom
Dabei,6.034206587515453,0.6668939507724491,-1.0009087678280373,-0.0711413660336777,-1.1658473673129202,Dabei
stellen,4.907753134934411,-1.0017161858043293,-0.7942806175137401,-0.015620464959848809,0.7495417159649524,stellen
dabei stell,2.1006839613955837,-0.15316294633093713,0.05427262195965209,0.03787313889072845,-0.11066597752523105,dabei stell
Entscheidungen,3.513818434060185,-0.6676032778507168,-0.4601677095601276,0.1489890894318665,-0.6251063090450106,Entscheidungen
stell entscheidung,1.9575622715693297,-0.08259991888823302,0.12483564940235622,0.016276044268060116,-0.040102950082527004,stell entscheidung
heute,20.592211300903895,-2.4358128708378284,-2.2283773025472393,0.25608362188706707,-1.435064822420795,heute
entscheidung heute,1.8426038736702728,-0.022079678701745667,0.18535588958884341,-0.003918559239429556,0.020417290103960324,entscheidung heute
getroffen,1.82046651461208,-0.009992753678857571,0.1974428146117317,-0.008151720428511169,0.03250421512684846,getroffen
heute treff,1.82046651461208,-0.009992753678857571,0.1974428146117317,-0.008151720428511169,0.03250421512684846,heute treff
Weichen,1.761958734142666,0.022673933930294793,0.23010950222088397,-0.019945878988977612,0.06517090273600086,Weichen
treff weiche,1.761958734142666,0.022673933930294793,0.23010950222088397,-0.019945878988977612,0.06517090273600086,treff weiche
Jahrzehnte,2.0768352661431075,-0.14174518711086714,0.06569038117972197,0.03451176799814231,-0.09924821830516123,Jahrzehnte
weiche jahrzehnt,1.7393406083336644,0.03559396059880617,0.24302952888939555,-0.024757773185093413,0.07809092940451239,weiche jahrzehnt
Eurelectric,1.6601885723850789,0.08216884753465757,0.2896044158252469,-0.04283470031112065,0.12466581634036365,Eurelectric
Game,1.6699668617342536,0.07629625831482083,0.28373182660540996,-0.04049034042367601,0.11879322712052674,Game
eurelectric game,1.6699668617342536,0.07629625831482083,0.28373182660540996,-0.04049034042367601,0.11879322712052674,eurelectric game
over,1.6740681807833253,0.07384334077458668,0.2812789090651759,-0.03951681153585917,0.11634030958029276,over
game over,1.6740681807833253,0.07384334077458668,0.2812789090651759,-0.03951681153585917,0.11634030958029276,game over
Importe,2.849797541546457,-0.45814791242966035,-0.25071234413907106,0.1118826839271346,-0.4156509436239542,Importe
over import,1.6820037881233996,0.06911422757126112,0.2765497958618502,-0.03764927388501891,0.11161119637696715,over import
fossiler,1.689737853350487,0.06452664073116555,0.2719622090217548,-0.03584934867456616,0.10702360953687161,fossiler
import fossil,1.689737853350487,0.06452664073116555,0.2719622090217548,-0.03584934867456616,0.10702360953687161,import fossil
Brennstoffe,1.865039196750548,-0.034182028625644734,0.17325353966494447,0.00025149142221907666,0.008314940180061405,Brennstoffe
fossil brennstoff,2.299591866947918,-0.243631616762359,-0.036196048471769854,0.06283595347108879,-0.20113464795665284,fossil brennstoff
/PRNewswire/,2.1712960611137864,0.8579646894061205,0.02121135711651571,-0.26686807739617385,-0.14372724236836748,/PRNewswire/
brennstoff /prnewswire/,1.7139441320954905,0.050302816672815207,0.2577383849634045,-0.030341049549285317,0.09279978547852127,brennstoff /prnewswire/
Während,7.430039382625083,-1.4164311179298161,-1.208995549639227,0.06295046042597337,0.5359945499185036,Während
/prnewswire/ während,1.7376562300072045,0.03656283030823354,0.24399839859882286,-0.02512207000647486,0.07905979911393964,/prnewswire/ während
während europa,1.751952494676331,0.02836916403788828,0.23580473232847754,-0.022056481338199145,0.07086613284359425,während europa
Klimawandel,3.753151740439356,0.1402191702822933,-0.5260603415429946,0.04711320664473659,-0.6909989410278777,Klimawandel
europa klimawandel,1.7752831241647418,0.015140124494458208,0.2225756927850472,-0.017179075022750002,0.05763709330016428,europa klimawandel
bekämpft,2.651917096019008,-0.3861827696333051,2.4961406013159904,-0.20954841601357163,-0.34368580082759903,bekämpft
klimawandel bekämpf,1.807538730617628,-0.002866061275105112,0.20456950701548407,-0.010680296085872433,0.03963090753060093,klimawandel bekämpf
neue,16.578527183777627,0.0025235879769950806,-2.011572705303169,-0.027500198502963254,0.3166333560513647,neue
bekämpf neu,1.9135298351898131,-0.05984957643496145,0.1475859918556277,0.008875010487685558,-0.017352607629255504,bekämpf neu
Krise,8.49604421170774,-1.5505006270385817,-1.3430650587479924,0.12679335263340347,0.2029569544691894,Krise
neu krise,1.9493840963394033,-0.07841343338038326,0.12902213491020592,0.014930803993845127,-0.035916464574677266,neu krise
entwickelt,3.272391312197426,-0.5964209645083506,-0.3889853962177613,0.13738834197448843,-0.5539239957026445,entwickelt
krise entwickel,2.005187578383234,-0.10663757041216451,0.10079799787842457,0.023858050103074232,-0.06414060160645839,krise entwickel
die hoch,7.455795706314555,-1.41989163583004,-1.2124560675394507,0.22840535883357074,-1.3773946670243338,die hoch
Gaspreise,84.82859231496785,-2.817865174153394,-3.644097049928911,0.2832777231684732,-3.8090356494137945,Gaspreise
Russlands,6.404538383847715,-1.2679068202595851,-1.0604712519689958,0.14642509903742928,-0.062381731287779664,Russlands
gaspreis russland,2.118632485674243,-0.1616707853461793,0.04576478294440963,0.040345775162459976,-0.11917381654047328,gaspreis russland
Angriff,4.05199991828398,0.5188547091017578,-0.6026749566553093,-0.04472728411930711,-0.7676135561401923,Angriff
russland angriff,1.984633053682739,-0.0963339961711357,0.11110157211945347,0.020637404576990447,-0.053837027365429606,russland angriff
Ukraine,18.97874204017058,0.12997607088661087,-2.1467839032424165,-0.00318738267150198,0.0017562490320213765,Ukraine
angriff ukraine,2.5088130918957026,-0.3307097282761836,-0.12327415998559436,0.08431709754155409,-0.2882127594704775,angriff ukraine
führten,1.8386531321651047,-0.019933268920692304,0.18750229936989693,-0.004665255090859309,0.022563699885013694,führten
ukraine führ,1.8386531321651047,-0.019933268920692304,0.18750229936989693,-0.004665255090859309,0.022563699885013694,ukraine führ
...,4.955955617820515,-1.0114899672110687,-0.8040543989204795,0.19347594076983984,-0.9689929984053627,...
führ ...,1.8138402092394703,-0.006346219019723016,0.20108934927086627,-0.009442473581411438,0.03615074978598313,führ ...
... nan,1.8015363060985543,0.00046023701039680387,0.20789580530098592,-0.011868868120680807,0.04295720581610288,... nan
Energiekrise,47.709773767654646,-1.6478860243784437,-0.31203123346573375,0.18668960332145093,-0.46639867576680805,Energiekrise
FDP,4.111208236392877,0.09476056693638296,-0.6171813505331839,0.06274680393894078,-0.782119950018067,FDP
energiekrise fdp,1.7578463346526663,0.025010655016181358,0.23244622330677056,-0.02080985484340667,0.06750762382188735,energiekrise fdp
Frackingverbot,1.7776625507160204,0.013800713692976151,0.22123628198356524,-0.016690149253955344,0.05629768249868224,Frackingverbot
fdp frackingverbot,1.7776625507160204,0.013800713692976151,0.22123628198356524,-0.016690149253955344,0.05629768249868224,fdp frackingverbot
Deutschland,81.35315645953203,-0.8557856599716362,-3.6022640243256694,0.18658782013044095,-0.8234978428285519,Deutschland
frackingverbot deutschland,1.8310794723750965,-0.015805627286199886,0.19162994100438932,-0.0061072739752551924,0.026691341519506123,frackingverbot deutschland
überprüfen,1.884203127641962,-0.04440494628833547,0.16303062200225363,0.003721566915725556,-0.0019079774826293993,überprüfen
deutschland überprüf,1.884203127641962,-0.04440494628833547,0.16303062200225363,0.003721566915725556,-0.0019079774826293993,deutschland überprüf
überprüf der,1.9751509040384565,-0.0915447612685879,0.11589080702200147,0.019125498458591964,-0.04904779246288176,überprüf der
Wer,14.667470210568835,-2.0965320895599304,-1.8890965212693416,0.22221978816385435,-0.6789145930743231,Wer
spiegel wer,2.1381144526858202,-0.17082430249026218,0.036611265800327,0.042975958276845146,-0.1283273336845561,spiegel wer
Fracking-Gas,3.7412438370336956,-0.7303180916083283,-0.522882523317739,0.15844745277766653,-0.6878211228026223,Fracking-Gas
wer fracking-ga,2.236935893153302,-0.21600698331507404,-0.00857141502448495,0.05551630348690808,-0.17351001450936812,wer fracking-ga
USA,6.36918189474722,0.2513702704313268,-1.0549354208059183,0.054970058931849905,-1.2198740202908014,USA
fracking-ga usa,2.1593628035185106,-0.18071313853073287,0.026722429759856326,0.04578286354116398,-0.13821616972502693,fracking-ga usa
importiere,2.0840768863576487,-0.14522597558256925,0.06220959270801995,0.03554177688610763,-0.10272900677686311,importiere
usa importier,2.0840768863576487,-0.14522597558256925,0.06220959270801995,0.03554177688610763,-0.10272900677686311,usa importier
könne,2.140700257957279,-0.17203295757869866,0.03540261071189068,0.043320945361768455,-0.12953598877299255,könne
importier könn,1.9493840963394033,-0.07841343338038326,0.12902213491020592,0.014930803993845127,-0.035916464574677266,importier könn
sichere,1.8274466463417396,-0.013819676053674304,0.1936158922369148,-0.006803947482920202,0.028677292752031628,sichere
könn sicher,1.8274466463417396,-0.013819676053674304,0.1936158922369148,-0.006803947482920202,0.028677292752031628,könn sicher
Förderung,2.0078902772400293,-0.10798451625405762,0.09945105203653158,0.024275864589148474,-0.06548754744835153,Förderung
sicher förderung,1.8015363060985543,0.00046023701039680387,0.20789580530098592,-0.011868868120680807,0.04295720581610288,sicher förderung
förderung deutschland,1.8310794723750965,-0.015805627286199886,0.19162994100438932,-0.0061072739752551924,0.026691341519506123,förderung deutschland
Haltung,1.8784180444859249,-0.04132991563818888,0.16610565265240035,0.002682767016446447,0.001167053167517091,Haltung
deutschland haltung,1.7221860746307391,0.04550558382907817,0.2529411521196672,-0.0285076185070525,0.08800255263478417,deutschland haltung
haltung fdp,1.7578463346526663,0.025010655016181358,0.23244622330677056,-0.02080985484340667,0.06750762382188735,haltung fdp
Kritik,6.918391168679858,-1.345083211250704,-1.1376476429601148,0.22310518141677735,-1.3025862424449979,Kritik
kommt,16.660644711193658,-1.4899746811468266,-2.016513724576531,0.14730263798713203,0.05109696761321605,kommt
kritik komm,1.9236769304951775,-0.0651383813273724,0.14229718696321672,0.010615514239927022,-0.022641412521666373,kritik komm
Grünen,5.5615973296968955,-0.03858687968207157,-0.9193497469522995,0.10385538523536703,-1.0842883464371826,Grünen
komm grüner,1.6792744320584954,0.07073822682748279,0.27817379511807216,-0.03828920664418609,0.11323519563318887,komm grüner
Kohle,8.052116029290495,-1.4968348763963557,-1.2893993081057664,0.23343250230404045,-1.4543379075906497,Kohle
statt,6.488894064019098,-1.2809920687611316,-1.0735565004705423,0.2182131874656075,-1.2384950999554256,statt
kohle statt,2.3464781109647763,-0.26381548655872317,-0.05637991826813396,0.06802508333549176,-0.22131851775301714,kohle statt
statt gas,4.178752877293905,-0.8409128060319636,-0.6334772377413742,0.17356072492875382,-0.7984158372262575,statt gas
EU-Klimaziele,2.806390520652802,-0.44279910415577334,-0.23536353586518427,0.1087837411514096,-0.40030213535006737,EU-Klimaziele
Gefahr,5.1075987639457585,0.21766159469334595,-0.8341937750011236,-0.23681672459053854,0.8642468990939648,Gefahr
eu-klimaziel gefahr,2.365802558228365,-0.272017271192758,-0.06458170290216887,0.07009642748209678,-0.22952030238705198,eu-klimaziel gefahr
gefahr euronews,1.9269598120672218,-0.06684349276057833,0.14059207553001074,0.011174051101156017,-0.02434652395487226,gefahr euronews
Österreich,10.935677014445295,-1.8029305235535469,-1.5954949552629576,0.2498294325216782,-1.7604335547478407,Österreich
euronews österreich,1.8738794583037823,-0.03891081726334021,0.16852475102724893,0.0018625427029818288,0.003586151542365784,euronews österreich
österreich deutschland,1.8239103996208799,-0.011882726156994228,0.19555284213359497,-0.0074852345858727205,0.03061424264871184,österreich deutschland
Frankreich,7.651089641654491,-1.4457480332391626,-1.2383124649485733,0.2301408896423731,-1.4032510644334566,Frankreich
deutschland frankreich,2.6845106512193384,-0.39839841727234965,-0.19096284898176052,0.09948927956573125,-0.3559014484666436,deutschland frankreich
fehlendes,2.0163633941899404,-0.11219554774596362,0.09524002054462562,0.025577357679958352,-0.06969857894025766,fehlendes
frankreich fehlend,2.0163633941899404,-0.11219554774596362,0.09524002054462562,0.025577357679958352,-0.06969857894025766,frankreich fehlend
fehlend russisch,2.1826634127103253,-0.19144583874907103,0.015989729541518123,0.04878929710674869,-0.14894886994336498,fehlend russisch
gas kohle,6.139398315164011,-1.2256267018106342,-1.018191133520045,0.2137061838848,-1.1831297330049282,gas kohle
ersetzen,4.105705372775373,-0.823277519457559,-0.6158419511669695,0.17127605517491248,-0.7807805506518529,ersetzen
kohle ersetz,2.118632485674243,-0.1616707853461793,0.04576478294440963,0.040345775162459976,-0.11917381654047328,kohle ersetz
Aktivisten,1.984633053682739,-0.0963339961711357,0.11110157211945347,0.020637404576990447,-0.053837027365429606,Aktivisten
sehen,6.277440958001867,-1.2478623653954484,-1.0404267971048593,0.15300918472879932,-0.1370455814794659,sehen
aktivist seh,1.9011327474870015,-0.05334985014017328,0.154085718150416,0.006719159965345995,-0.010852881334467263,aktivist seh
seh eu-klimaziel,1.8689743440057431,-0.036289759981772814,0.17114580830881637,0.0009708364042161401,0.00620720882393303,seh eu-klimaziel
EuropeNews,1.780091514076653,0.012435265888666697,0.2198708341792559,-0.016192638262110096,0.05493223469437286,EuropeNews
europenews nan,1.755846196100058,0.02614913753913475,0.23358470582972404,-0.0212317989212111,0.06864610634484074,europenews nan
Knappes,2.4819571474066136,-0.3199473800118063,-0.11251181172121716,0.08178639103337397,-0.27745041120610026,Knappes
Flüssigerdgas,3.009064413068602,-0.5125291629475436,-0.30509359465695457,0.12241523975832731,-0.47003219414183744,Flüssigerdgas
knapp flüssigerdga,1.6594842566238464,0.08259317595982389,0.29002874425041325,-0.043004841568203965,0.12509014476553004,knapp flüssigerdga
LNG-Preise,1.6707708289302001,0.07581494712794504,0.28325051541853413,-0.040299051531480355,0.11831191593365113,LNG-Preise
flüssigerdga lng-preis,1.6707708289302001,0.07581494712794504,0.28325051541853413,-0.040299051531480355,0.11831191593365113,flüssigerdga lng-preis
Höhenflug,1.6838732470453157,0.06800339726188431,0.27543896555247355,-0.03721238748298987,0.11050036606759037,Höhenflug
lng-preis höhenflug,1.6838732470453157,0.06800339726188431,0.27543896555247355,-0.03721238748298987,0.11050036606759037,lng-preis höhenflug
höhenflug die,1.6938779359784422,0.06207950432337513,0.26951507261396435,-0.03489391131400977,0.10457647312908123,höhenflug die
Preise,20.248372780063868,-2.41897439251003,-2.211538824219441,0.24480847956636248,-1.0616685989193269,Preise
die preis,4.857113654346433,-0.9913443219286315,-0.7839087536380424,0.19131614825135676,-0.9488473531229256,die preis
preis flüssigerdga,1.6594842566238464,0.08259317595982389,0.29002874425041325,-0.043004841568203965,0.12509014476553004,preis flüssigerdga
